1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
904432751,0,57,0,14,"$200,772 ",No,"$465,304 ",z_No,z_F,PhD,Doctor,27,Private,"$9,270 ",1,z_SUV,no,$0 ,0,No,0,"$4,846 ",,1,Bakersfield,11/19/2014
560287212,0,22,0,,"$36,821 ",No,"$193,948 ",z_No,z_F,Masters,,23,Private,"$29,390 ",6,Pickup,no,"$8,502 ",2,No,0,$0 ,20,0,Bakersfield,12/31/2015
986046134,0,53,0,13,"$108,744 ",No,"$333,039 ",Yes,M,Masters,,5,Commercial,"$5,430 ",1,Pickup,yes,"$3,267 ",1,No,0,"$6,409 ",,1,Allen,11/14/2014
33286578,1,43,2,13,"$45,784 ",No,"$165,388 ",Yes,M,<High School,z_Blue Collar,79,Commercial,"$14,820 ",7,Minivan,no,$0 ,0,No,0,$0 ,6,0,Philadelphia,2/1/2013
958601721,0,47,0,10,"$114,507 ",No,$0 ,z_No,z_F,Masters,Lawyer,27,Private,"$6,200 ",7,z_SUV,no,$900 ,1,No,1,$0 ,18,0,Farmington,3/19/2014
317439005,0,44,1,11,"$48,374 ",No,"$215,391 ",Yes,M,z_High School,z_Blue Collar,48,Commercial,"$34,640 ",1,Panel Truck,no,$0 ,0,No,0,"$3,844 ",8,1,Bakersfield,3/21/2013
435625221,0,50,0,11,,No,"$481,028 ",z_No,M,PhD,,12,Commercial,"$8,300 ",7,Pickup,no,"$1,161 ",2,No,8,$0 ,20,0,Allen,5/24/2015
827178489,0,48,0,13,"$70,682 ",No,"$263,905 ",Yes,z_F,z_High School,z_Blue Collar,25,Commercial,"$13,370 ",3,Minivan,no,"$11,976 ",2,No,5,$0 ,1,0,San Francisco,6/14/2014
499348624,0,42,0,10,,No,"$51,401 ",Yes,z_F,<High School,Home Maker,41,Private,"$7,340 ",1,Sports Car,no,$0 ,0,No,0,$0 ,9,0,Los Angeles,3/4/2012
194669970,0,51,0,,"$40,862 ",No,$0 ,z_No,M,Bachelors,Professional,14,Commercial,"$30,800 ",14,Panel Truck,no,"$3,919 ",3,No,4,$0 ,11,0,Los Angeles,3/4/2012
741358574,0,32,1,8,"$63,720 ",Yes,$0 ,z_No,M,Bachelors,Professional,21,Commercial,"$18,010 ",3,Van,yes,"$39,833 ",2,Yes,6,$0 ,9,0,Chesapeake,3/4/2012
348128429,0,50,0,14,"$30,795 ",No,"$174,778 ",Yes,M,z_High School,Clerical,53,Commercial,"$8,920 ",6,Pickup,yes,$0 ,0,No,0,$0 ,1,0,Brentwood,12/9/2014
317842701,0,52,0,12,"$188,148 ",No,$0 ,z_No,z_F,PhD,Lawyer,19,Private,"$6,700 ",4,Sports Car,no,$0 ,0,No,0,$0 ,11,0,Los Angeles,10/9/2014
969347793,0,41,0,10,"$19,816 ",No,"$142,622 ",Yes,M,<High School,Clerical,37,Private,"$11,590 ",6,Minivan,no,$0 ,0,No,0,$0 ,5,0,Los Angeles,10/16/2014
729507050,0,39,0,5,"$123,064 ",No,"$306,644 ",z_No,z_F,z_High School,z_Blue Collar,7,Commercial,"$5,400 ",1,z_SUV,no,$0 ,0,No,2,$0 ,10,0,Kent,12/23/2012
590272679,0,27,0,8,,No,$0 ,z_No,z_F,<High School,z_Blue Collar,35,Commercial,"$24,340 ",1,Pickup,no,"$4,599 ",1,No,2,"$2,595 ",4,1,Los Angeles,4/16/2014
469933313,0,53,0,12,"$48,587 ",No,$0 ,z_No,M,z_High School,z_Blue Collar,61,Commercial,"$19,300 ",6,Van,no,"$4,390 ",3,No,3,"$5,951 ",6,1,Brentwood,8/8/2012
631474711,0,48,0,10,"$27,208 ",No,$0 ,z_No,z_F,z_High School,Student,64,Private,"$10,150 ",6,z_SUV,no,"$18,535 ",1,No,3,$0 ,7,0,Philadelphia,3/4/2012
363479465,0,52,0,13,"$152,004 ",No,"$406,183 ",Yes,z_F,Masters,Lawyer,29,Private,"$6,700 ",11,z_SUV,no,$0 ,0,No,0,$0 ,1,0,Los Angeles,10/18/2012
482073984,0,38,0,10,"$106,267 ",No,$0 ,z_No,M,Bachelors,Professional,37,Private,"$14,810 ",1,Minivan,yes,$0 ,0,No,0,$0 ,,0,Glendale,2/23/2012
640048389,0,53,0,14,"$47,625 ",No,"$161,743 ",Yes,M,<High School,z_Blue Collar,53,Private,"$15,780 ",9,Minivan,no,"$8,386 ",1,No,4,$0 ,6,0,Roseville,3/9/2012
974496106,0,40,0,9,"$5,253 ",No,"$77,463 ",z_No,z_F,z_High School,Student,23,Commercial,"$8,140 ",18,Sports Car,no,$0 ,0,No,3,$0 ,1,0,Kent,1/25/2015
494552963,0,49,0,7,"$173,242 ",No,"$420,092 ",Yes,z_F,PhD,Manager,40,Private,"$6,400 ",10,z_SUV,no,$0 ,0,Yes,0,$0 ,20,0,New York City,6/18/2015
992666577,0,59,0,0,$0 ,No,$0 ,z_No,M,Bachelors,Home Maker,42,Commercial,"$30,430 ",6,Panel Truck,no,"$1,511 ",1,No,0,$0 ,9,0,Los Angeles,12/23/2012
756075815,0,34,1,14,"$5,017 ",No,$0 ,Yes,z_F,z_High School,Home Maker,76,Private,"$8,220 ",4,z_SUV,no,$0 ,0,No,1,$0 ,9,0,Los Angeles,1/8/2014
52463713,0,52,0,12,"$78,609 ",No,"$281,358 ",z_No,M,Bachelors,Professional,37,Private,"$18,910 ",1,Van,yes,$0 ,0,No,0,$0 ,11,0,Passaic,1/4/2014
925791877,0,35,0,11,"$85,430 ",No,$0 ,z_No,z_F,Bachelors,z_Blue Collar,14,Commercial,"$13,540 ",1,z_SUV,no,"$8,062 ",2,No,2,"$22,134 ",1,1,Passaic,1/31/2015
484650249,0,46,0,13,"$161,372 ",No,$0 ,z_No,z_F,Masters,Lawyer,36,Private,"$22,240 ",6,z_SUV,no,"$6,724 ",2,No,4,$0 ,9,0,College Station,11/3/2012
318742437,0,56,0,15,"$134,166 ",No,"$324,905 ",Yes,z_F,Masters,Manager,45,Private,"$20,520 ",6,Minivan,no,$0 ,0,No,0,$0 ,12,0,Passaic,9/5/2015
653931565,0,48,0,11,"$81,084 ",No,$0 ,z_No,z_F,Bachelors,Professional,42,Private,"$27,360 ",1,Sports Car,no,"$2,860 ",1,No,4,"$60,838 ",9,1,Passaic,9/24/2014
389457553,0,36,0,12,"$204,373 ",No,,Yes,M,PhD,,20,Commercial,"$5,100 ",6,Pickup,no,"$3,423 ",3,No,0,"$2,705 ",20,1,Passaic,6/21/2012
568406779,0,30,3,14,"$40,889 ",No,"$147,629 ",Yes,z_F,z_High School,Clerical,28,Private,"$29,990 ",3,Minivan,no,$0 ,0,No,0,$0 ,1,0,Chicago,8/30/2013
779705246,3,62,3,16,"$33,995 ",No,"$136,008 ",Yes,M,<High School,z_Blue Collar,42,Private,"$7,700 ",4,z_SUV,yes,"$8,002 ",3,No,4,"$16,840 ",1,1,San Clemente,6/17/2014
606191446,0,50,0,11,"$113,845 ",No,$0 ,z_No,M,z_High School,Clerical,18,Private,"$12,880 ",1,Minivan,yes,$0 ,0,No,1,$0 ,1,0,Chicago,11/20/2015
981096209,0,55,0,10,"$39,405 ",No,"$161,357 ",Yes,M,Masters,,28,Commercial,"$10,940 ",1,Pickup,yes,$0 ,0,Yes,1,"$4,423 ",14,1,Passaic,12/18/2013
664499270,0,52,0,11,"$5,109 ",No,$0 ,z_No,z_F,z_High School,Home Maker,5,Private,"$2,010 ",6,Sports Car,no,$0 ,0,No,0,$0 ,3,0,San Clemente,9/25/2014
82554930,0,59,0,12,"$155,410 ",No,"$422,815 ",Yes,M,Bachelors,Manager,40,Commercial,"$33,330 ",7,Panel Truck,yes,"$4,765 ",3,No,4,"$5,363 ",10,1,Chicago,3/24/2015
814507540,0,33,3,7,,No,"$147,326 ",Yes,z_F,<High School,z_Blue Collar,38,Private,"$22,520 ",5,Minivan,no,"$3,075 ",1,No,6,$0 ,1,0,San Francisco,1/31/2014
891109608,0,46,0,13,"$57,933 ",No,"$202,659 ",z_No,z_F,Masters,Lawyer,7,Private,"$16,620 ",1,z_SUV,no,$0 ,0,No,0,"$9,893 ",,1,Homestead,12/2/2012
18911750,0,46,0,12,"$9,537 ",No,"$113,805 ",Yes,z_F,Masters,Home Maker,18,Private,"$10,760 ",1,Minivan,no,"$5,624 ",3,No,3,$0 ,13,0,Homestead,5/28/2015
221782023,0,24,1,12,"$94,566 ",Yes,"$239,142 ",z_No,z_F,Masters,,34,Private,"$3,900 ",1,z_SUV,no,$0 ,0,No,2,"$5,495 ",16,1,Chicago,6/14/2015
772511257,0,55,0,13,,No,"$315,515 ",z_No,z_F,PhD,Home Maker,5,Private,"$21,270 ",6,Sports Car,no,"$2,622 ",1,No,2,"$5,386 ",20,1,Philadelphia,11/11/2012
344149788,0,48,0,11,"$26,875 ",No,$0 ,z_No,M,z_High School,Clerical,18,Commercial,"$10,450 ",1,Pickup,no,"$3,830 ",1,No,8,"$4,194 ",6,1,Louisville,5/31/2014
634070423,1,42,3,11,"$99,269 ",Yes,"$306,012 ",z_No,M,Bachelors,Professional,34,Commercial,"$25,910 ",7,Panel Truck,yes,"$45,894 ",2,Yes,1,"$5,061 ",10,1,Fairfield,3/4/2012
642975749,0,50,0,11,"$102,262 ",No,$0 ,z_No,M,z_High School,z_Blue Collar,39,Commercial,"$16,730 ",14,Van,yes,$0 ,0,No,0,$0 ,8,0,Louisville,8/16/2012
542062164,0,33,1,10,"$39,584 ",Yes,,z_No,z_F,Bachelors,z_Blue Collar,40,Commercial,"$10,260 ",14,z_SUV,no,$0 ,0,No,0,$0 ,4,0,Toledo,3/6/2013
834666908,0,56,0,12,"$95,259 ",No,"$320,094 ",Yes,z_F,Bachelors,z_Blue Collar,25,Commercial,"$11,030 ",4,Minivan,no,$0 ,0,No,0,$0 ,1,0,Toledo,11/20/2015
319910320,0,49,0,8,"$76,399 ",No,"$225,768 ",Yes,M,z_High School,z_Blue Collar,44,Commercial,"$14,040 ",7,Minivan,no,"$32,239 ",2,Yes,5,$0 ,1,0,Philadelphia,8/6/2015
270119970,0,53,0,2,"$13,753 ",No,$0 ,z_No,z_F,<High School,Home Maker,49,Private,"$2,880 ",4,Sports Car,no,$0 ,0,No,1,$0 ,,0,Tucson,6/18/2015
752309500,0,52,0,14,"$57,134 ",No,,Yes,M,z_High School,Professional,41,Commercial,"$8,430 ",4,Pickup,yes,$0 ,0,No,2,$0 ,8,0,Tucson,12/31/2015
180660768,0,60,0,11,,No,"$290,875 ",z_No,M,Masters,,44,Commercial,"$22,780 ",4,Panel Truck,yes,"$8,400 ",1,No,0,"$5,190 ",22,1,Coral Springs,9/24/2013
494349872,0,49,0,9,"$60,368 ",No,"$170,643 ",Yes,M,Bachelors,Manager,16,Private,"$6,400 ",4,Pickup,no,$0 ,0,No,0,$0 ,4,0,Eau Claire,2/18/2014
580228287,0,21,1,8,"$18,483 ",Yes,$0 ,z_No,z_F,z_High School,Clerical,20,Private,"$8,150 ",1,Sports Car,no,"$7,781 ",2,No,3,"$3,038 ",1,1,San Diego,11/20/2015
918437912,0,50,0,9,"$58,628 ",No,$0 ,z_No,M,Masters,Lawyer,14,Private,"$12,360 ",1,Minivan,yes,$0 ,0,No,0,"$1,030 ",15,1,Eau Claire,11/20/2015
900527776,0,30,4,14,"$53,140 ",No,,Yes,z_F,Bachelors,Clerical,16,Private,"$6,810 ",9,z_SUV,no,"$36,267 ",1,No,0,$0 ,13,0,Richmond,11/24/2015
97903138,0,36,2,14,"$80,765 ",No,"$191,252 ",Yes,M,Masters,Lawyer,29,Private,"$13,840 ",3,Minivan,yes,$0 ,0,No,1,$0 ,9,0,San Diego,9/23/2015
379632558,0,30,0,12,"$80,872 ",No,"$285,859 ",Yes,M,Bachelors,Professional,27,Private,"$29,580 ",10,Minivan,yes,$0 ,0,No,0,$0 ,7,0,Waterbury,11/4/2015
523858256,0,53,0,0,$0 ,No,"$105,085 ",Yes,M,Masters,Home Maker,31,Private,"$6,800 ",11,Pickup,yes,$0 ,0,No,0,$0 ,14,0,Chicago,9/1/2015
11634102,0,49,0,2,"$81,280 ",No,"$241,420 ",Yes,M,Bachelors,Professional,24,Private,"$14,530 ",1,Minivan,no,$0 ,0,No,0,$0 ,6,0,Dallas,9/10/2013
112544942,0,62,0,15,"$39,953 ",No,"$181,434 ",Yes,M,PhD,Doctor,5,Private,"$14,740 ",1,z_SUV,yes,"$8,006 ",2,No,0,$0 ,1,0,Los Angeles,1/21/2014
774052555,1,38,2,13,"$38,317 ",No,"$125,157 ",Yes,z_F,PhD,Doctor,44,Private,"$1,500 ",1,Sports Car,no,"$2,896 ",1,No,8,$0 ,8,0,Waterbury,4/17/2015
468564989,0,59,0,11,"$8,213 ",No,$0 ,z_No,z_F,z_High School,Home Maker,61,Private,"$8,840 ",6,z_SUV,no,"$2,479 ",3,No,6,"$5,109 ",5,1,Los Angeles,3/8/2014
126375450,0,53,0,11,"$70,026 ",No,$0 ,z_No,z_F,Masters,Lawyer,39,Private,"$18,780 ",10,Pickup,no,$0 ,0,No,0,$0 ,11,0,Waterbury,2/25/2012
296960793,0,46,0,13,"$49,838 ",No,"$159,152 ",Yes,M,z_High School,Clerical,15,Private,"$11,080 ",6,Minivan,yes,$0 ,0,No,0,$0 ,9,0,Philadelphia,3/28/2013
734467603,0,30,3,11,"$75,891 ",No,"$222,952 ",Yes,M,Masters,,33,Commercial,"$4,500 ",4,Pickup,no,"$3,919 ",1,No,1,"$2,424 ",20,1,Tucson,9/16/2015
247424045,2,42,2,17,"$69,465 ",No,"$200,108 ",Yes,M,Bachelors,z_Blue Collar,35,Commercial,"$15,770 ",1,Minivan,yes,$0 ,0,No,0,$0 ,6,0,Chicago,7/8/2014
377628766,0,49,0,8,,No,$0 ,z_No,M,Masters,Lawyer,26,Private,"$12,910 ",4,Minivan,no,$0 ,0,No,0,$0 ,17,0,San Diego,6/25/2013
134738919,0,57,0,,"$104,257 ",No,,Yes,z_F,PhD,Doctor,32,Private,"$7,650 ",4,z_SUV,no,$0 ,0,Yes,0,$0 ,8,0,Tucson,12/31/2014
251827434,0,46,0,0,$0 ,No,$0 ,z_No,z_F,z_High School,Student,23,Commercial,"$10,080 ",1,z_SUV,no,$0 ,0,No,0,$0 ,10,0,Coral Springs,9/16/2015
57808809,0,43,4,11,"$69,651 ",No,"$272,225 ",Yes,M,z_High School,z_Blue Collar,50,Commercial,"$19,210 ",10,Van,yes,$0 ,0,No,0,$0 ,7,0,Henderson,1/29/2015
938382235,0,50,0,12,"$92,237 ",No,$0 ,z_No,M,Bachelors,z_Blue Collar,56,Commercial,"$15,720 ",13,Minivan,yes,$0 ,0,No,3,$0 ,11,0,Los Angeles,9/7/2012
315755344,1,42,1,9,"$61,995 ",Yes,$0 ,z_No,z_F,Bachelors,Professional,52,Private,"$36,080 ",1,Minivan,no,$0 ,0,No,3,"$27,496 ",8,1,Fort Collins,2/17/2015
600749165,0,42,0,7,"$178,453 ",No,"$450,858 ",Yes,z_F,Masters,Lawyer,29,Private,"$24,790 ",6,z_SUV,no,$0 ,0,No,1,$0 ,17,0,Seattle,5/30/2013
233252730,0,48,0,8,"$134,140 ",No,$0 ,z_No,M,PhD,Manager,34,Commercial,"$30,240 ",1,Panel Truck,no,"$7,478 ",2,No,6,$0 ,13,0,Denver,1/2/2014
109627178,1,38,2,11,"$22,938 ",Yes,$0 ,z_No,z_F,z_High School,Clerical,38,Private,"$14,170 ",4,z_SUV,no,"$9,785 ",2,No,0,"$5,862 ",1,1,Los Angeles,11/23/2013
156186403,0,53,0,13,,No,"$499,433 ",Yes,M,PhD,Doctor,26,Private,"$14,610 ",6,Minivan,no,$0 ,0,No,0,$0 ,5,0,Denver,4/11/2015
73630929,0,56,0,9,"$29,401 ",No,"$195,993 ",Yes,z_F,z_High School,Clerical,43,Private,"$18,350 ",14,z_SUV,no,$0 ,0,No,0,$0 ,6,0,Los Angeles,8/3/2013
365565054,0,51,0,4,"$72,453 ",No,$0 ,z_No,z_F,PhD,Doctor,52,Private,"$13,850 ",1,z_SUV,no,"$2,847 ",4,No,7,$0 ,15,0,Los Angeles,11/18/2015
420707558,0,43,0,10,,No,$0 ,z_No,z_F,<High School,Clerical,50,Private,"$14,080 ",4,Minivan,no,$0 ,0,No,0,$0 ,1,0,Seattle,12/12/2012
314006147,0,52,0,10,"$47,417 ",No,"$229,556 ",z_No,M,Masters,Lawyer,61,Private,"$8,840 ",10,Minivan,no,$0 ,0,No,0,$0 ,13,0,Los Angeles,6/20/2015
860143895,0,42,0,12,"$91,845 ",No,"$261,848 ",Yes,z_F,Masters,Professional,41,Private,"$33,490 ",11,z_SUV,no,$0 ,0,No,0,$0 ,19,0,Seattle,4/15/2015
166073270,0,32,0,10,"$16,118 ",No,$0 ,z_No,z_F,<High School,z_Blue Collar,44,Private,"$6,380 ",1,z_SUV,no,"$7,223 ",1,No,4,"$3,960 ",1,1,Fort Collins,5/21/2014
324060462,0,42,0,13,"$172,119 ",No,"$429,985 ",Yes,M,PhD,Manager,26,Commercial,"$7,580 ",16,Pickup,no,$0 ,0,No,0,$0 ,12,0,Los Angeles,10/3/2015
600385688,0,27,3,15,"$52,335 ",No,"$187,295 ",Yes,M,Bachelors,Clerical,24,Private,"$9,430 ",18,Minivan,no,$0 ,0,No,0,$0 ,7,0,Rock Hill,12/25/2012
329152754,0,38,2,10,"$40,180 ",No,"$164,346 ",Yes,z_F,Masters,Home Maker,23,Private,"$3,320 ",1,Sports Car,no,$0 ,0,No,0,$0 ,2,0,Los Angeles,9/24/2015
676425834,0,46,0,11,"$89,657 ",No,"$267,839 ",z_No,z_F,Bachelors,Professional,39,Private,"$11,070 ",1,z_SUV,no,$0 ,0,No,1,$0 ,10,0,Henderson,6/25/2013
320781931,1,38,1,14,"$39,338 ",Yes,$0 ,z_No,M,z_High School,z_Blue Collar,28,Commercial,"$9,230 ",4,Minivan,no,$0 ,0,No,0,$0 ,1,0,Henderson,8/26/2015
427138852,1,41,1,0,$0 ,No,"$132,571 ",Yes,z_F,Masters,Home Maker,21,Private,"$5,600 ",16,Sports Car,no,"$4,263 ",3,No,0,$0 ,17,0,Seattle,11/18/2015
515799393,0,41,0,10,"$50,331 ",No,$0 ,z_No,z_F,Bachelors,z_Blue Collar,23,Commercial,"$18,870 ",4,Pickup,no,"$5,581 ",2,No,7,"$1,226 ",1,1,Seattle,12/1/2013
826840501,0,42,1,6,"$68,984 ",Yes,"$219,684 ",z_No,M,<High School,Professional,46,Private,"$1,500 ",6,Minivan,yes,$0 ,0,Yes,4,$0 ,5,0,Denver,9/6/2015
278472793,2,37,2,5,,No,"$235,987 ",Yes,M,Bachelors,Clerical,50,Private,"$11,270 ",1,Minivan,yes,$0 ,0,No,3,"$2,471 ",1,1,Palm Coast,9/30/2015
153574010,0,26,3,13,"$14,822 ",Yes,,z_No,z_F,<High School,Clerical,5,Private,"$8,830 ",10,Sports Car,no,"$7,486 ",3,No,9,"$3,435 ",1,1,Los Angeles,3/31/2015
169535646,0,47,0,0,$0 ,No,"$56,266 ",Yes,z_F,Bachelors,Home Maker,32,Private,"$6,200 ",1,z_SUV,no,$0 ,0,Yes,0,$0 ,1,0,Henderson,9/26/2013
105282377,0,44,0,9,"$70,914 ",No,$0 ,z_No,z_F,Bachelors,z_Blue Collar,69,Commercial,"$5,900 ",7,z_SUV,no,$0 ,0,No,0,$0 ,9,0,Columbus,12/30/2015
917624270,0,55,0,13,"$28,196 ",No,"$147,611 ",z_No,z_F,z_High School,Clerical,27,Private,"$16,340 ",6,Minivan,no,$0 ,0,No,0,$0 ,6,0,Denver,1/20/2015
807685357,0,39,0,10,"$198,320 ",No,"$494,094 ",Yes,M,z_High School,z_Blue Collar,20,Private,"$38,910 ",6,Minivan,yes,$0 ,0,No,1,$0 ,1,0,Denver,7/15/2014
150742638,0,56,0,6,,No,"$242,441 ",Yes,z_F,Masters,Lawyer,13,Private,"$29,040 ",4,Minivan,no,$0 ,0,No,0,$0 ,14,0,Denver,2/28/2012
688412739,0,48,0,13,"$78,966 ",No,$0 ,z_No,z_F,Bachelors,Professional,39,Private,"$21,420 ",6,Sports Car,no,$0 ,0,No,3,$0 ,8,0,Los Angeles,3/31/2015
808457403,0,45,0,7,"$155,990 ",No,"$405,671 ",Yes,z_F,Masters,Lawyer,30,Private,"$6,000 ",4,z_SUV,no,$0 ,0,No,0,$0 ,11,0,Los Angeles,6/3/2014
489425187,0,50,0,14,"$5,041 ",No,"$85,437 ",z_No,z_F,Masters,Home Maker,5,Commercial,"$13,620 ",10,Pickup,no,$0 ,0,No,0,$0 ,15,0,Henderson,3/5/2014
124071503,0,56,0,,"$84,186 ",No,"$266,968 ",Yes,M,Masters,Manager,45,Private,"$15,520 ",7,Minivan,no,$0 ,0,No,0,$0 ,19,0,Oklahoma City,11/15/2012
93519245,0,51,0,13,"$51,513 ",No,$0 ,z_No,M,Masters,Lawyer,42,Private,"$6,650 ",4,Minivan,no,"$33,388 ",2,Yes,4,"$2,838 ",17,1,Helena,10/15/2015
75194867,0,36,0,0,$0 ,No,"$68,436 ",z_No,z_F,PhD,Home Maker,62,Private,"$2,680 ",6,Sports Car,no,$0 ,0,No,0,"$4,402 ",21,1,Houston,5/22/2012
825126475,0,31,1,8,"$2,177 ",Yes,$0 ,z_No,M,z_High School,Student,24,Private,"$13,150 ",4,Minivan,yes,$0 ,0,No,0,$0 ,1,0,San Francisco,5/10/2013
251851062,0,40,0,8,"$55,258 ",No,"$182,917 ",z_No,M,z_High School,z_Blue Collar,37,Commercial,"$13,860 ",10,Minivan,no,"$6,474 ",2,No,3,$0 ,1,0,Helena,8/29/2015
931284621,0,44,0,14,"$25,588 ",No,"$119,825 ",Yes,M,<High School,z_Blue Collar,30,Private,"$14,830 ",5,Minivan,yes,$0 ,0,No,2,$0 ,4,0,Aurora,6/21/2015
918785974,0,54,0,8,"$55,742 ",No,"$186,013 ",Yes,z_F,z_High School,z_Blue Collar,52,Commercial,"$15,810 ",10,z_SUV,no,"$9,718 ",3,Yes,2,"$5,722 ",9,1,Houston,5/8/2015
931221104,0,33,0,11,,No,"$122,916 ",z_No,z_F,z_High School,Home Maker,47,Private,"$12,400 ",20,Minivan,no,"$5,531 ",2,No,6,$0 ,1,0,Houston,8/19/2014
132924806,0,54,0,14,"$81,438 ",No,$0 ,z_No,z_F,Masters,Lawyer,39,Private,"$15,040 ",4,Sports Car,no,$0 ,0,No,0,"$6,220 ",16,1,Aurora,6/27/2014
249923796,2,40,2,13,"$45,777 ",No,"$199,049 ",Yes,M,Bachelors,Clerical,78,Commercial,"$16,990 ",7,Van,yes,$0 ,0,No,4,$0 ,11,0,Minneapolis,1/24/2012
111008804,0,38,0,10,"$98,120 ",No,$0 ,z_No,z_F,Bachelors,z_Blue Collar,22,Commercial,"$16,090 ",3,z_SUV,no,"$2,982 ",3,No,2,$0 ,12,0,San Francisco,3/28/2013
230948853,0,58,0,12,"$69,282 ",No,"$295,989 ",Yes,M,Bachelors,Professional,47,Private,"$10,520 ",6,Pickup,no,"$1,142 ",1,No,0,"$3,879 ",13,1,Houston,12/4/2015
958652858,1,42,2,10,"$36,230 ",Yes,"$158,234 ",z_No,z_F,<High School,z_Blue Collar,42,Private,"$6,480 ",4,z_SUV,no,"$9,773 ",2,No,1,"$2,962 ",5,1,Philadelphia,6/28/2014
145363238,0,43,0,12,"$37,384 ",No,"$196,790 ",Yes,M,z_High School,Manager,51,Private,"$9,540 ",6,Pickup,yes,$0 ,0,No,4,$0 ,,0,Houston,5/24/2013
913147347,0,41,0,10,"$36,339 ",No,"$217,475 ",Yes,z_F,z_High School,z_Blue Collar,40,Commercial,"$25,980 ",6,Pickup,no,$0 ,0,No,2,$0 ,13,0,Houston,12/8/2015
430554774,0,45,3,18,"$77,865 ",No,"$209,526 ",Yes,z_F,<High School,z_Blue Collar,14,Private,"$27,170 ",7,Minivan,no,$0 ,0,No,1,$0 ,7,0,Houston,12/11/2013
120868496,0,53,0,11,"$97,706 ",No,$0 ,z_No,M,Masters,,48,Commercial,"$18,020 ",9,Van,yes,$0 ,0,No,0,$0 ,10,0,Lawrence,3/5/2015
471968658,0,53,0,15,"$63,049 ",No,"$197,046 ",Yes,M,Bachelors,Professional,40,Private,"$13,010 ",6,Minivan,yes,"$1,402 ",1,No,6,$0 ,12,0,Detroit,6/25/2014
424786843,0,30,0,10,"$27,803 ",No,$0 ,z_No,z_F,z_High School,Clerical,41,Private,"$7,280 ",4,Minivan,no,"$6,322 ",2,No,5,$0 ,8,0,Taylor,6/2/2015
348362424,0,32,1,14,"$42,667 ",Yes,,z_No,M,Bachelors,Professional,30,Commercial,"$8,130 ",6,Pickup,yes,"$5,398 ",1,No,3,"$4,405 ",1,1,Detroit,9/26/2012
730161977,0,50,0,8,"$34,611 ",No,$0 ,z_No,z_F,z_High School,Clerical,47,Private,"$12,760 ",1,Minivan,no,"$3,908 ",2,No,4,$0 ,8,0,Los Angeles,6/5/2014
777788532,0,42,3,,"$43,444 ",Yes,"$190,220 ",z_No,z_F,z_High School,Manager,33,Private,"$28,060 ",7,Minivan,no,$0 ,0,No,1,$0 ,8,0,Detroit,10/16/2014
438085141,1,42,1,12,"$71,686 ",Yes,$0 ,z_No,z_F,Bachelors,Professional,37,Private,"$12,870 ",10,Sports Car,no,"$5,982 ",2,No,2,"$5,378 ",10,1,Wilmington,12/6/2015
729906545,0,41,0,0,$0 ,No,"$105,303 ",Yes,z_F,Masters,Home Maker,60,Private,"$5,600 ",1,z_SUV,no,$0 ,0,No,0,$0 ,19,0,Chandler,6/25/2013
732351484,1,39,3,14,"$46,878 ",No,"$176,582 ",Yes,z_F,Bachelors,Clerical,27,Private,"$13,740 ",7,z_SUV,no,$0 ,0,No,1,$0 ,9,0,San Francisco,11/21/2015
638387778,0,27,0,8,"$78,197 ",No,"$229,920 ",Yes,z_F,Masters,Manager,12,Private,"$18,040 ",13,Pickup,no,$0 ,0,No,0,$0 ,12,0,Detroit,11/10/2013
114352452,1,43,1,11,"$84,342 ",No,"$289,734 ",Yes,M,Masters,Lawyer,47,Private,"$28,840 ",10,Minivan,no,"$3,826 ",3,No,2,$0 ,8,0,Rochester,6/7/2012
938303236,0,45,1,9,"$24,178 ",No,"$115,381 ",Yes,z_F,<High School,Clerical,67,Private,"$29,790 ",10,Minivan,no,"$9,197 ",2,No,1,$0 ,1,0,New York City,4/7/2015
616415777,0,43,0,11,"$44,139 ",No,"$149,105 ",z_No,z_F,z_High School,z_Blue Collar,40,Commercial,"$13,910 ",1,z_SUV,no,$0 ,0,Yes,0,$0 ,1,0,San Diego,10/17/2012
897529156,0,33,0,9,"$69,641 ",No,"$230,290 ",z_No,M,Bachelors,z_Blue Collar,33,Commercial,"$22,680 ",1,Panel Truck,yes,"$1,712 ",4,No,2,"$2,044 ",15,1,Rochester,4/25/2013
134426064,0,48,0,15,"$81,940 ",No,"$263,363 ",Yes,z_F,z_High School,Manager,5,Private,"$17,270 ",1,Sports Car,no,"$17,691 ",1,Yes,6,$0 ,1,0,New York City,8/31/2013
339847244,0,52,0,13,"$16,005 ",No,"$52,557 ",Yes,M,<High School,Clerical,38,Private,"$11,570 ",7,Pickup,yes,"$3,546 ",1,No,5,$0 ,1,0,Columbus,4/18/2013
827574178,0,47,0,12,"$55,019 ",No,"$206,801 ",Yes,z_F,Bachelors,Professional,51,Private,"$18,110 ",4,z_SUV,no,"$9,085 ",2,No,1,$0 ,9,0,Charlotte,12/20/2014
978376735,0,55,0,15,,No,"$147,545 ",Yes,M,Bachelors,Professional,40,Commercial,"$33,880 ",9,Panel Truck,yes,"$6,822 ",2,No,3,$0 ,9,0,Charlotte,6/4/2014
